3H,10H,AS,2D,9C,JS,KC,2S,3D,JC,JD,10D,3S,8D,5C,4C,5H,3C,6C,QS,QH,4D,5S,8H,6S,7C,9H,10C,AC,6H,KD,2H,QD,8C,QC,7S,JH,10S,4H,9S,7D,4S,5D,AD,8S,6D,KH,9D,KS,AH,7H,2C,
7C,2D,QS,8C,2C,4D,2S,5H,5S,4C,6S,3C,2H,3H,9H,8H,3S,7S,JS,10D,4H,QD,6D,10C,JC,10S,7D,4S,6H,KS,3D,6C,JH,AD,5D,KC,9D,8D,QC,AH,KH,8S,10H,9C,9S,AS,JD,KD,AC,5C,QH,7H,
7S,2D,2C,QH,2S,9H,2H,3S,10C,6D,9S,8H,7H,4S,7D,4H,5D,AD,KH,4D,8S,10H,JH,8D,10S,AS,QD,KC,7C,KS,5S,AC,6C,8C,6H,JD,3H,5C,6S,KD,QC,JC,9C,5H,AH,4C,3D,3C,QS,10D,9D,JS,
4D,6C,9S,KD,2S,6H,KH,4S,2C,QD,JS,10S,4H,10D,QH,2H,KC,5H,8D,9D,QC,8H,3D,5C,4C,2D,7D,JD,JH,AC,AD,7C,5D,9C,AS,JC,3C,QS,10H,10C,8C,6S,5S,6D,7S,3S,3H,9H,7H,8S,AH,KS,
5C,10C,6D,10D,QD,AH,KC,9H,10S,9D,2D,QC,JD,AD,8C,JH,7C,6C,8H,KH,9C,QS,6H,9S,AC,4C,8D,8S,4H,3H,JS,6S,JC,5D,3C,2C,7S,4S,7D,7H,5S,4D,QH,5H,KS,KD,2H,3D,10H,AS,3S,2S,
10S,5D,8C,8H,AH,JC,KC,7S,10D,9C,AC,9S,2C,AD,QC,7H,AS,4S,2D,8S,KH,3H,9H,4H,KS,9D,KD,5C,3S,QD,4C,QS,3D,5S,JD,3C,10H,6D,6S,JS,JH,5H,10C,8D,7C,4D,2H,2S,6H,6C,QH,7D,
9S,JH,4H,10D,AD,7D,9H,8S,QS,KH,3S,5D,JC,2C,4S,AH,2H,2D,5C,7H,JS,3D,KS,6S,10H,2S,AC,QD,6D,9D,AS,QH,6H,3H,4D,8H,9C,5S,8C,JD,10S,7S,8D,KC,3C,KD,6C,7C,5H,4C,10C,QC,
2S,8D,8S,QC,6C,AH,7D,5D,9S,QD,JC,3S,5S,3C,6S,KS,AC,6D,JH,5H,2C,4C,10D,QS,3D,KC,7H,2H,9D,9C,7S,8C,JS,9H,JD,4S,QH,10C,KD,5C,4D,3H,10H,4H,AS,KH,8H,6H,7C,AD,10S,2D,
9S,10C,AC,JS,2C,KH,8C,3S,3C,5H,KS,10H,AS,QH,6H,AH,6D,QC,QS,QD,7H,9H,KD,2H,JH,10D,9D,7D,4D,AD,4C,9C,2S,JD,5D,5S,7C,7S,6C,2D,4H,5C,6S,JC,8S,3H,KC,8H,4S,10S,8D,3D,
3S,3H,6H,JH,10C,8C,7C,JC,7S,7H,7D,8S,4H,QH,2C,AS,QC,3D,9S,6S,10S,4C,JD,5H,2D,KD,8H,AD,9C,8D,6D,AC,KC,10D,QS,6C,AH,JS,5D,9D,5S,KH,QD,2S,4S,4D,2H,5C,9H,KS,3C,10H,
3D,8S,QD,4C,9D,3H,8C,AC,10H,7S,QH,6D,10S,8D,6S,3S,QC,JD,7H,KD,8H,7D,AH,KS,KH,KC,9C,6C,5S,AD,2C,5D,6H,2S,4D,9H,JC,QS,2H,4S,9S,2D,10D,JH,5H,AS,7C,JS,5C,4H,3C,10C,
2D,8D,AH,10D,4C,QD,9D,9S,3H,7H,2H,AS,7S,3S,6S,QH,2S,KH,8H,5S,8S,JC,KC,4D,JS,10H,8C,AC,KD,10C,9C,7C,5D,QC,7D,AD,JH,4H,4S,10S,QS,6H,6D,5H,5C,3D,KS,JD,3C,6C,2C,9H,
JC,4S,KC,AS,7C,2C,10S,QH,10D,2D,6S,3S,AD,9C,7D,QS,4D,2S,5D,QC,4C,8C,JD,8S,3D,AC,5S,AH,6H,6C,5H,3C,10H,8H,4H,5C,3H,JH,KD,JS,8D,2H,9S,9H,7S,QD,6D,7H,KS,10C,KH,9D,
3H,JC,QC,10D,AD,QS,7H,KC,4C,3S,9H,10C,6C,JS,2C,2H,2D,5D,8S,7C,8H,7S,10S,KH,5H,9D,3C,4D,7D,2S,9C,AS,AC,5C,6S,8C,AH,KS,JH,6D,4S,QH,QD,3D,6H,KD,10H,4H,9S,5S,JD,8D,
QD,JC,JH,8S,10C,10D,AH,6C,8C,5H,AD,6S,KS,3C,5C,JS,6H,4S,2S,AS,4H,4C,10H,9S,10S,KC,2D,4D,9C,6D,7D,JD,QS,9H,2H,7C,8H,KH,QC,3D,AC,5S,QH,5D,3H,7S,3S,9D,8D,KD,7H,2C,
5H,5C,2C,10D,8S,4S,AS,4C,10H,10S,QD,5D,JD,3C,9D,4D,QH,AD,9S,8C,KH,KC,5S,2H,QS,JC,QC,3D,7S,6D,JH,KS,7C,AH,3H,6H,AC,9H,7D,8D,8H,7H,2S,10C,KD,6C,JS,2D,3S,9C,4H,6S,
3H,3S,JD,AC,4D,5H,10S,QS,QD,4C,KS,8S,5C,10C,KD,7D,KH,10H,4S,3C,AH,10D,3D,5D,AD,QC,7S,9S,6S,KC,JH,6D,9C,JC,JS,9D,9H,6C,2C,8D,8H,4H,2D,QH,7H,2H,7C,8C,AS,2S,5S,6H,
4C,4H,AH,QD,2D,10S,8S,3C,4D,5S,8D,7S,3D,6D,KC,9D,KD,QC,KS,JS,10D,4S,AS,9S,2C,JH,7D,7H,5C,8C,5D,5H,10H,8H,9C,6C,6H,JC,AD,3S,9H,2H,JD,AC,KH,3H,QH,6S,2S,QS,10C,7C,
2H,3C,4D,10D,4S,6D,7S,AC,5S,AS,6C,QC,3D,QH,7H,KS,JH,JD,10S,2S,4H,9S,4C,8D,JC,JS,7C,3H,KD,6H,2D,9H,9C,9D,QS,7D,2C,6S,KC,AH,8S,AD,5H,8H,QD,10C,3S,KH,5C,5D,10H,8C,
3C,7H,5H,8H,KD,5D,7C,JD,2S,3H,JH,2C,KC,6C,AC,9S,KS,10S,4H,10H,5S,6H,AH,9C,9D,6S,3D,4S,8D,8S,5C,JS,2H,AS,8C,10C,JC,7S,3S,4D,QC,KH,QH,AD,QD,6D,10D,4C,QS,7D,2D,9H,
3S,10C,AD,QS,KC,AH,10S,8D,6C,4C,7C,JS,9D,6H,4H,10H,QC,8H,10D,6D,JH,4D,JC,KH,2C,9C,3D,8C,2H,QH,KD,7D,AC,7S,2D,4S,3H,QD,5C,5H,6S,KS,8S,7H,5D,9H,AS,3C,5S,JD,2S,9S,
QS,5D,8D,5S,10D,9C,8C,4S,7C,3S,3C,6C,JH,4H,JD,10C,3H,AH,AS,9H,10S,JC,2C,7H,3D,9D,QD,2H,AC,2S,10H,6H,5C,6D,8H,KD,8S,4D,5H,KC,AD,QH,KS,4C,7S,QC,KH,6S,7D,JS,2D,9S,
5S,7D,8S,4D,3C,6S,AS,AC,KD,2S,7S,8D,JD,10D,AH,9H,QS,QC,KH,3D,7C,2C,JC,5D,9S,4H,2D,JS,2H,QD,10S,3H,5C,5H,7H,KC,6D,4S,9C,AD,KS,8H,JH,10C,QH,8C,9D,4C,6H,6C,3S,10H,
9C,KH,9D,9S,AH,5H,3H,7H,QS,JD,4S,5S,2H,10D,QD,AS,4H,3S,4C,3C,2S,JS,JC,5D,10H,6H,7C,KC,JH,2D,8D,10C,8C,6C,KD,4D,AD,KS,6S,9H,10S,7S,QC,7D,3D,8H,2C,5C,6D,QH,8S,AC,
10S,3C,4H,AS,AH,2H,2S,6H,6D,KD,9S,4D,2C,8S,JC,4C,6S,KH,3S,8D,2D,10D,JD,9C,QS,JH,5C,7D,7S,6C,9D,9H,JS,KS,AC,3H,7C,5H,10H,5D,7H,AD,8H,10C,QC,5S,3D,QH,8C,QD,KC,4S,
6D,AH,AS,4C,2S,JS,AC,QC,3D,2D,8D,KD,JH,6S,JD,3H,KH,7S,6H,QH,4S,6C,KC,2C,9H,3C,10C,10S,2H,5S,5C,8H,7H,8S,8C,JC,3S,10D,QS,7D,10H,5D,QD,7C,5H,4H,9S,9C,9D,AD,KS,4D,
2D,10S,4D,QD,KH,2S,9S,4H,5S,QC,AC,4S,JD,9C,3H,5C,JH,2C,7H,KD,9D,4C,10C,3S,7D,6D,8S,8D,QS,5H,JC,10D,AD,6C,6H,JS,5D,9H,3D,3C,2H,7C,KS,8H,AS,AH,8C,QH,KC,10H,6S,7S,
QD,7H,QC,QS,KD,QH,6H,JC,9C,8S,10H,8H,AH,10C,6C,3H,8D,JS,5D,4H,KH,4C,3C,9D,2H,7S,JH,10S,AC,JD,KC,9H,5C,3D,8C,KS,2S,2C,AS,7D,3S,5H,4D,AD,5S,9S,7C,2D,6D,4S,6S,10D,
AC,10D,JD,5C,5H,9S,6C,3D,7D,4H,7C,3H,9D,4D,5S,2S,QH,9H,4C,10H,6S,JS,AS,8C,2C,10S,7H,6H,6D,AH,10C,QD,JH,9C,7S,2D,KC,8H,4S,8S,2H,5D,QS,3S,8D,JC,3C,KH,QC,KD,KS,AD,
JD,JS,4H,QS,4C,QH,2C,AH,QD,3S,6D,KH,2S,5C,4S,9S,3C,10H,KC,8C,2H,7C,8D,JH,2D,6H,5H,8S,4D,QC,3D,10C,6S,8H,10S,10D,9D,KS,7H,AD,7D,6C,9C,5S,3H,AC,KD,5D,AS,7S,9H,JC,
9D,QH,10C,KC,7C,10D,10H,JH,3D,6C,3S,9H,4D,QS,3C,6D,6H,JS,4C,QD,2C,4S,KS,2D,KD,AC,5S,JD,8D,7H,8S,AS,3H,8C,10S,AH,4H,QC,2S,9S,8H,JC,5H,2H,5C,AD,7D,6S,5D,KH,9C,7S,
9C,8S,QD,AC,9D,5D,2C,3C,9H,QS,KC,8H,2D,10D,4S,JS,JH,KS,7C,AS,QH,10H,4H,5H,JD,7H,QC,4C,10C,6D,2H,8D,8C,10S,9S,AH,5C,3S,AD,5S,3D,6S,3H,7S,2S,7D,KH,6H,6C,JC,4D,KD,
10S,4D,8C,QD,5C,9S,JS,2S,AH,7C,5S,8H,2D,4C,AD,QS,10C,KC,4H,3D,10H,2C,5D,4S,9C,8S,3C,QC,JH,6H,JC,9H,7S,3S,JD,KD,3H,KS,QH,6S,AC,9D,8D,6D,5H,KH,2H,6C,AS,10D,7D,7H,
JS,4D,5S,3C,KC,AH,JH,6D,7S,4S,4C,3D,5H,JD,7H,8S,8H,9S,8D,QH,6S,AD,QS,5D,3H,10C,JC,AC,KD,7D,6C,10S,10D,9D,2D,10H,5C,2S,7C,3S,2C,KS,2H,KH,6H,9H,QD,8C,4H,AS,QC,9C,
6H,2C,4S,7S,KD,QH,2H,QS,AS,3H,7D,3S,AC,3D,5H,KS,6D,8C,AH,9D,4D,8S,JS,10C,8H,5S,JC,6S,9H,7C,9S,2D,2S,10S,KC,10H,8D,QC,AD,JD,5C,6C,10D,JH,7H,KH,3C,4H,5D,9C,4C,QD,
2C,AS,6C,AC,5D,KS,3S,JS,8S,9D,9C,4S,8C,AD,6D,3D,10C,8H,7H,5S,10H,10S,6H,7C,2H,QD,KH,QC,KD,2S,7S,4C,4D,9H,5C,QH,JC,JH,5H,QS,10D,3C,9S,JD,2D,8D,7D,6S,AH,KC,4H,3H,
9H,10C,5D,8S,2C,2S,AS,7H,7C,KD,2H,8D,10D,9D,JC,KC,AC,3D,KH,QH,8C,10H,KS,4C,6D,JH,QS,4S,5S,6H,5C,9S,4H,7D,9C,5H,AH,4D,3C,JS,QC,6S,6C,AD,8H,3S,10S,7S,2D,3H,JD,QD,
4S,JH,8C,3H,3S,10C,4H,5C,10D,JC,AS,6S,3C,KD,AD,2S,KS,6D,8S,QS,JD,AH,KC,JS,QH,7H,5D,3D,4C,AC,2C,4D,8H,5S,6H,8D,6C,7D,QD,7C,9S,7S,9D,9H,9C,10H,QC,10S,5H,KH,2D,2H,
3H,5D,JS,AS,8D,9H,AD,KS,JH,10C,9C,10D,JD,QD,QS,6D,3C,2S,QH,6C,10H,7H,7S,5H,3S,7D,8S,4C,9D,KH,3D,AC,2H,7C,5S,JC,8C,8H,2C,6S,6H,4D,QC,4H,5C,10S,KC,AH,KD,9S,2D,4S,
JD,6C,10C,7H,2H,JH,10H,8D,10S,3C,QS,QH,KH,4D,4C,6H,5D,7D,8H,6S,3H,3S,3D,4H,2D,5C,QC,7S,JC,9D,6D,KD,9H,KC,2C,AC,AS,AH,5H,KS,8C,7C,5S,10D,9S,JS,8S,2S,QD,4S,AD,9C,
5S,5H,QC,QS,7D,3D,4D,3S,10C,2S,2D,QD,6S,9S,5C,KD,AC,8C,6C,9D,KS,9C,JC,8S,5D,8H,AD,AS,4H,10S,2H,3C,KC,10D,8D,4C,6D,10H,QH,6H,AH,2C,JS,JD,7S,9H,7H,KH,7C,3H,4S,JH,
JH,9S,8H,JD,6H,3H,3C,QH,8C,3D,AD,4C,9H,5D,KD,7C,JC,9D,6S,2H,5H,AC,4D,JS,5S,8S,5C,7H,10C,KC,7D,10H,3S,2D,6D,AH,2S,4H,QD,KS,AS,10D,9C,KH,8D,4S,10S,QS,QC,2C,7S,6C,
4H,8S,6D,3D,5S,10H,JC,2H,9C,QD,4C,JH,2C,AD,2D,QC,KC,7H,10S,JD,7C,7D,4D,9D,QH,5H,JS,3S,KH,6S,6C,10C,7S,3C,8C,4S,8H,9H,2S,AH,6H,3H,KS,5D,5C,AC,10D,9S,KD,8D,QS,AS,
8S,7H,KS,4D,2H,10S,QC,9C,QH,5D,9D,9H,2S,2D,4C,JH,AS,10H,3C,3S,AC,10C,6S,AD,7C,5C,7S,KD,QD,8C,JC,AH,8H,10D,6D,3D,3H,JS,6C,KH,QS,5S,4H,7D,5H,2C,JD,4S,8D,9S,6H,KC,
KH,10C,7H,8C,10S,4D,7C,AC,AH,KC,9H,6H,3H,3C,5S,6S,8D,6D,4C,KS,5H,JS,2S,10D,2H,QS,JD,JH,5D,7D,AD,7S,4H,3D,9C,4S,6C,5C,2D,QC,10H,8H,3S,KD,8S,9S,QH,QD,2C,9D,JC,AS,
10D,KS,3C,10C,9C,5S,7S,5D,4D,QD,JS,4C,3D,QH,6S,8D,4S,KC,5H,2D,QC,6C,9D,7D,3H,AH,9S,8H,AS,AD,6H,4H,9H,2H,KD,KH,2C,6D,JH,5C,JC,10S,QS,8C,JD,AC,2S,3S,10H,8S,7C,7H,
8D,2C,3C,8H,6D,AC,9C,KS,5C,JC,QD,7S,3D,10H,4S,9H,4C,6C,6S,JH,9S,KD,2D,4D,JD,5D,10D,QS,7H,7C,9D,2S,8C,7D,10C,AS,4H,6H,QC,KC,QH,2H,KH,8S,AD,AH,5H,3S,3H,5S,10S,JS,
JC,8S,10H,3H,AD,6C,3C,5D,9D,JS,AC,4C,4H,KH,6S,8D,5C,4S,3D,7H,6D,7C,4D,JD,8H,QS,2D,QH,AH,3S,10S,9S,5S,2S,2H,KC,AS,KD,8C,6H,7D,JH,7S,9H,10C,10D,KS,2C,5H,QC,9C,QD,
6S,10S,5D,6C,8D,AD,QD,AS,KD,2D,2S,2C,4D,4S,7C,9S,JD,4H,8S,AC,7S,5H,6H,8C,9D,5S,10D,2H,JH,10H,5C,6D,3S,3D,10C,3H,QS,AH,7H,7D,8H,QC,4C,KH,3C,KS,QH,9C,JS,KC,9H,JC,
AS,3D,AH,4D,9S,8D,6S,AC,JH,KD,QH,8H,JS,4H,5H,5D,9H,5S,8S,2C,2S,QS,QD,10H,10S,10C,7D,KH,5C,AD,4C,7H,10D,KC,9C,2H,JC,6C,QC,3C,6D,6H,4S,2D,7S,9D,KS,JD,7C,8C,3H,3S,
AH,9S,4C,AD,JH,8C,3D,10C,AC,6C,QH,2S,6S,9C,KC,QS,JC,5D,KS,8H,JD,5C,8D,3S,9D,QC,5S,4D,AS,10H,10S,2D,QD,7S,3C,10D,KH,5H,7C,4H,2H,8S,JS,6H,7D,4S,6D,9H,7H,KD,2C,3H,
6S,QS,AC,10C,6H,5H,JH,5C,6C,KS,KH,3S,9D,AH,8C,QD,9C,10H,7H,8D,3H,3C,AD,QC,KD,8H,JC,4D,3D,10D,8S,5D,2S,6D,7D,10S,4C,JS,4H,9H,QH,2C,7C,2D,7S,2H,AS,4S,5S,KC,JD,9S,
5D,5H,9D,7C,4C,6S,AD,3H,2H,4D,3C,QS,6H,6D,JD,10H,7H,KD,JC,4S,AH,10S,3D,5S,8C,QC,2D,9S,10C,QD,JH,KH,9H,AS,3S,QH,JS,9C,8H,KC,2C,8D,6C,10D,7D,4H,KS,2S,AC,7S,5C,8S,
10D,6C,8C,9C,AD,QC,7S,4D,2C,KS,3H,JS,4H,JD,QD,7C,QS,KD,KC,AH,3D,JH,3S,6D,2D,6S,4S,7D,JC,QH,5D,AC,7H,2H,8S,2S,10C,5C,9S,10H,KH,4C,8D,5H,9H,AS,3C,9D,10S,6H,8H,5S,
9H,5C,KS,4H,JH,5D,QH,10C,JS,3D,8D,8H,5H,2H,6S,JC,9S,9D,JD,10S,AC,KC,7D,QC,4D,8C,4C,AH,2S,7C,5S,7H,6D,3C,10H,10D,8S,AS,KH,3S,2D,QS,KD,6C,4S,6H,QD,AD,9C,7S,3H,2C,
QC,10S,8C,4S,JS,10H,2C,4C,9D,2H,AS,5S,4D,8S,3S,7H,2D,QS,8D,JH,QD,7D,AH,6S,5H,2S,KS,QH,5C,3C,9S,10D,6C,4H,7C,KH,AD,8H,9H,AC,JD,6D,9C,3H,KD,10C,6H,7S,JC,3D,5D,KC,
JS,3S,QD,9S,7D,8H,QH,4D,4C,KS,10C,KD,10D,6S,10H,8D,8C,JD,3D,7C,JC,7S,7H,2S,9H,5C,6D,KH,KC,9D,JH,AC,9C,6C,AH,AD,5S,2H,2D,2C,10S,6H,3H,AS,QC,4S,QS,3C,5D,5H,4H,8S,
AC,7S,10H,QS,KC,10C,9S,QD,3H,8C,6D,3S,KD,JH,QH,JC,4D,QC,4S,8H,2D,5C,JD,KH,8D,6H,5S,6C,AH,7D,5H,10S,AD,4C,2C,7C,4H,9D,5D,3D,10D,3C,2H,KS,2S,8S,6S,9H,AS,9C,JS,7H,
2S,8C,JD,6C,5D,8H,3D,KS,KD,3C,10S,3S,2C,KH,10C,JC,9H,2D,6S,9C,8S,5H,4H,5S,4S,6D,4D,7D,9S,AD,AH,JS,10D,5C,AC,QH,7H,7C,JH,2H,3H,AS,QS,QD,4C,6H,QC,KC,10H,7S,9D,8D,
5S,9H,4S,5D,10C,9C,QS,QC,8H,10D,JD,7S,2D,3D,4H,5H,6C,JC,8S,7H,6H,7C,8C,5C,QH,QD,7D,10S,KC,AH,KH,4D,2C,8D,6S,AC,AS,JS,3C,2S,KS,AD,4C,6D,JH,3S,10H,9D,9S,2H,3H,KD,
KD,JC,JD,9C,4C,5C,10C,8C,2S,3D,10D,8S,AH,6C,6S,3C,AD,3H,6D,7H,KH,7C,JS,2C,9H,3S,5D,6H,KC,10S,AC,QH,8H,QC,7D,5S,4H,QD,7S,2H,8D,10H,9S,JH,2D,4S,9D,AS,KS,QS,4D,5H,
8C,5C,10C,6S,AC,JC,8H,JH,2H,10H,9H,KD,3C,2S,3S,AS,7D,6H,QC,4H,2D,AD,9D,3D,7C,7S,QD,6D,9C,4C,5D,4S,KC,JD,JS,8D,KS,10S,7H,3H,5S,6C,5H,9S,AH,QH,8S,KH,10D,QS,4D,2C,
6C,AS,6H,JS,JC,QD,3S,JD,5H,10D,2D,2C,7S,5D,8C,AC,4S,KS,QH,KH,QC,5C,9S,10S,4D,8S,KC,8D,2S,7C,6D,3D,10C,KD,7H,AD,4C,10H,QS,6S,9D,3H,4H,7D,2H,3C,5S,9H,AH,JH,8H,9C,
4D,8C,8H,7H,5C,2D,KC,3C,5S,KD,2C,10S,4C,4S,10D,10H,10C,7S,KS,JD,9C,6C,3D,8D,AC,2H,QD,JS,7C,9H,4H,5D,JH,5H,AS,9S,9D,QS,QH,6S,AD,2S,7D,6D,3S,QC,JC,KH,3H,6H,8S,AH,
KS,10H,7H,8D,6D,KC,6S,KD,5S,JD,JS,4C,9D,8H,3S,9S,7C,3D,QH,9H,4D,AD,10C,QS,8S,5H,KH,AS,3H,2C,2S,6H,5D,3C,9C,QD,6C,10S,JC,8C,7S,AH,JH,5C,10D,QC,7D,AC,2D,4H,4S,2H,
AH,JD,QH,5S,9H,AD,6C,8C,4H,7H,8S,2C,2H,10H,AS,7S,6H,4S,6D,8H,QD,QS,6S,7C,9S,3D,KS,3H,AC,5C,KD,JS,4C,7D,KC,8D,3S,9C,10D,2S,5D,JC,10S,5H,JH,4D,2D,QC,10C,3C,9D,KH,
6D,2H,7H,4H,5H,7D,7S,5D,10C,6H,QD,6C,3D,9H,5S,8D,AC,10H,KC,KS,2D,3S,AS,4S,JH,QS,QH,5C,2S,10S,QC,JC,9D,4D,2C,6S,AD,10D,3H,8H,4C,KD,AH,9C,8S,KH,9S,JD,3C,7C,8C,JS,
2H,6H,7H,AC,7S,QC,8D,9H,AH,JC,KD,3D,2D,6C,KS,4H,9S,9C,10D,3C,AS,2S,QD,9D,10C,8H,5H,4D,2C,JD,5C,5D,7C,4S,QH,10H,KH,7D,4C,3H,6D,QS,JS,KC,10S,3S,6S,JH,AD,8C,8S,5S,
10S,AD,4C,7C,KD,3D,8D,3C,AH,9C,6C,4H,6H,2D,5H,7D,2S,5D,4D,QS,2C,9S,KH,9D,10D,8H,QH,JD,10C,9H,8C,6S,QC,KC,JS,KS,JC,AS,7H,8S,QD,4S,AC,3H,7S,5C,3S,5S,6D,2H,JH,10H,
7H,7S,10H,7C,8H,9S,10C,4D,KH,2H,9H,2S,QC,AC,5H,6S,3C,8D,5D,QS,AH,4C,8C,9D,JC,6C,2C,3H,JD,5C,10S,4H,KD,10D,QD,JS,2D,4S,3S,3D,8S,KC,6H,QH,5S,AS,KS,AD,9C,7D,JH,6D,
9D,7D,3C,6D,6S,9C,JS,3S,4S,KC,KD,2H,5D,QC,6H,10S,QD,AD,2C,4C,2D,8C,3D,AH,9H,5C,3H,KS,AC,AS,8S,10H,8H,JC,7H,2S,5S,8D,9S,7S,10D,10C,QS,5H,7C,JD,4H,4D,KH,QH,JH,6C,
7D,9S,3S,AD,5C,10H,QC,6D,8D,10C,5S,9D,2C,QD,4S,7C,9H,3H,6S,AS,KD,AH,2D,6C,9C,4H,JC,2S,JH,8S,7H,10D,8C,KH,2H,AC,JD,8H,JS,5H,3C,5D,3D,KS,QS,4D,KC,7S,4C,QH,6H,10S,
4S,JC,7H,3H,10C,AD,4C,JH,5H,8H,9D,QC,5S,7S,6H,8S,8C,QD,2S,7C,8D,10H,4D,JD,6D,KC,7D,2H,2C,6C,AS,3S,3C,3D,KS,5D,AH,4H,AC,10D,QS,9H,2D,10S,JS,9S,KH,KD,9C,QH,6S,5C,
4S,5C,AH,JH,2D,2H,KC,7S,JC,7D,6S,10S,7H,QD,3D,AC,8S,9H,10C,5S,3S,5H,KS,AD,6C,QS,6H,8C,JD,KD,4H,10H,3H,8D,2C,JS,4C,7C,QC,KH,3C,4D,9D,9S,QH,2S,9C,AS,6D,8H,10D,5D,
10S,4H,JS,JC,6H,QD,2H,9H,2S,8S,KS,2C,AC,QC,7H,QS,AH,9C,9D,7S,AS,10C,5D,5S,6C,3D,KD,4S,10D,3H,6D,8C,9S,8D,4C,5H,3C,8H,6S,10H,5C,7C,KC,4D,AD,7D,3S,JH,2D,QH,KH,JD,
8S,JC,AH,JH,4D,6S,5S,2S,QS,9H,AD,6H,7D,AC,2C,KH,9D,7H,AS,5C,8C,9S,2H,5H,2D,9C,7S,JD,8D,KD,QD,3S,4S,KS,QC,7C,3C,QH,3H,10D,6D,10S,5D,3D,10C,4C,KC,8H,4H,10H,JS,6C,
8D,7C,JC,2C,3H,KS,5D,6D,3C,JD,4D,8S,4H,9S,10S,8C,2H,AD,2S,5C,5H,5S,9C,7S,QS,4C,10C,JH,2D,7D,7H,QC,AC,QD,10D,JS,9D,AH,6H,QH,KD,6S,9H,8H,KH,3D,10H,KC,4S,6C,3S,AS,
10C,JC,4D,2C,KC,9S,3D,KD,10S,QS,AH,6H,9D,7D,7C,8D,2D,AD,QD,3H,6D,8C,8H,8S,4S,9C,KS,2S,5D,4C,AS,10H,3S,QC,5S,7S,6C,5C,6S,5H,JD,3C,KH,4H,2H,AC,7H,9H,QH,JH,10D,JS,
AS,8D,7D,2H,2D,KH,QC,2C,5D,5H,9D,7C,5S,8S,JC,9H,3S,10H,6H,10S,10D,4D,AD,AH,KS,4C,3C,QS,7H,9C,QD,3D,JS,6C,4H,JD,3H,8C,QH,7S,JH,AC,10C,6S,KD,KC,5C,2S,9S,8H,6D,4S,
2H,4C,8C,QH,AS,AC,6D,JC,3C,2S,KC,3H,JD,10D,QC,QS,KH,7S,10S,9S,10H,7D,7H,AD,6C,JS,6H,9H,6S,4S,2D,5D,5H,4H,5C,8H,9D,10C,AH,2C,3D,7C,KD,JH,8S,8D,QD,3S,KS,4D,9C,5S,
10S,5H,10C,5C,KS,JD,AH,AD,4D,KH,9S,AC,2C,4H,8S,QD,9C,6C,QS,10H,AS,2D,QH,2H,6D,KC,JS,2S,9D,3D,3H,7S,8C,7C,3S,6S,KD,10D,6H,5D,7H,5S,7D,4S,QC,8D,4C,3C,JC,9H,JH,8H,
8S,2D,10H,3D,AS,QH,9D,5S,QS,KH,8H,9H,7C,JD,QD,9S,KS,AH,3H,10C,9C,6S,6D,5D,JH,3S,7H,4H,5C,10D,7S,2S,6H,3C,8D,AC,10S,5H,6C,7D,4S,KD,JC,2C,KC,4D,2H,8C,4C,JS,AD,QC,
KS,3C,QD,KC,6H,QS,5H,JC,JS,8S,4D,6D,AH,6C,3D,8H,8C,8D,9H,2C,2H,10S,7C,JD,4C,10D,7H,10C,2D,3H,5D,QH,3S,AD,QC,6S,4H,9S,4S,7S,KH,AC,5C,7D,9D,9C,JH,AS,5S,10H,2S,KD,
JC,8D,7S,10C,2D,AS,9D,3S,QD,8H,10D,3C,8C,7D,2S,KH,6S,3H,9C,10H,QC,QH,9S,6C,2H,6H,KS,9H,5H,KD,5C,AH,QS,4H,8S,KC,7H,7C,5S,JH,JS,JD,4C,10S,5D,4S,AC,6D,4D,AD,3D,2C,
2D,3S,JS,5D,9S,8C,8S,QD,10D,9D,AD,3D,KH,AH,8D,9H,8H,4D,QC,6H,3C,2H,KD,JD,3H,4H,5C,QS,7S,7H,QH,7D,JC,6D,4C,6S,7C,6C,5H,KC,10S,5S,KS,2S,9C,AS,JH,10H,10C,2C,AC,4S,
8C,4S,5H,QD,JC,9S,QH,5D,3H,AH,2S,9C,9H,6H,5C,8D,2C,4C,9D,JD,2D,2H,4D,5S,7H,6D,JH,3S,JS,3C,QC,10H,4H,KC,7C,3D,7D,AC,8S,10C,QS,AD,8H,6C,10D,7S,10S,KD,AS,KS,KH,6S,
KD,2C,9S,9H,3D,7C,AC,3H,4C,10S,6D,3C,JD,QH,QD,AH,AS,QS,KC,4S,KH,5S,2D,8C,5C,7D,6H,KS,2S,8S,3S,6C,8H,2H,6S,9D,JS,9C,10D,JH,4D,4H,QC,JC,AD,10H,5H,5D,10C,7S,7H,8D,
10H,JH,AC,9H,7S,8C,2D,7D,4C,5C,JD,8D,QH,AD,9C,KC,AS,7C,3S,2S,4S,3D,2H,6S,10S,KS,KH,6H,3C,9D,QC,6C,5H,JC,3H,4D,5D,4H,9S,8H,AH,JS,QS,10C,5S,7H,QD,KD,10D,2C,6D,8S,
QS,6D,7C,9C,4H,QC,8D,QD,7S,9S,AC,9H,3H,7D,8C,5H,KH,KS,QH,8S,10S,5C,5D,8H,7H,6S,KC,2S,10D,10C,10H,AD,6H,2C,JC,3C,KD,6C,9D,AS,AH,3D,2D,JS,JD,5S,3S,4C,2H,JH,4S,4D,
